NAME,DATE,VALUE,ENDOGENIZE,TRANSFORM
yy_brel_ratio_gdp,2025,27.6,yy_brel_ratio_gdp_res,
yy_brel_ratio_gdp,2026,28,yy_brel_ratio_gdp_res,
yy_bexl_ratio_gdp,2025,25.46840834578052,yy_bexl_ratio_gdp_res,
yy_bexl_ratio_gdp,2026,26.67036111150374,yy_bexl_ratio_gdp_res,
