NAME,DATE,VALUE,ENDOGENIZE,TRANSFORM
yy_rp,2024,17,yy_rp_res,
yy_rp,2025,17,yy_rp_res,
yy_rp,2026,15,yy_rp_res,
yy_r3m,2024,7.8,yy_r3m_res,
yy_r3m,2025,7.8,yy_r3m_res,
yy_r3m,2026,7.8,yy_r3m_res,
yy_rl,2024,19.25,yy_rl_res,
yy_rl,2025,16.5,yy_rl_res,
yy_rl,2026,16,yy_rl_res,
yy_rd,2024,10,yy_rd_res,
yy_rd,2025,7.5,yy_rd_res,
yy_rd,2026,7.125,yy_rd_res,
