NAME,DATE,VALUE,ENDOGENIZE,TRANSFORM
yy_gdpp_r,2025,4.134654204071175,yy_gdpp_r_res,pct
yy_gdpp_r,2026,4.491648442890317,yy_gdpp_r_res,pct
yy_gdpp_r,2027,4.580633261080913,yy_gdpp_r_res,pct
yy_gdpp_r,2028,4.772223927609454,yy_gdpp_r_res,pct
yy_gdpp_r,2029,4.981220671569542,yy_gdpp_r_res,pct
yy_agri_r_ratio_gdpp_r,2025,4.410639569709558,yy_agri_r_ratio_gdpp_r_res,
yy_agri_r_ratio_gdpp_r,2026,4.384025212931244,yy_agri_r_ratio_gdpp_r_res,
yy_agri_r_ratio_gdpp_r,2027,4.371080668597379,yy_agri_r_ratio_gdpp_r_res,
yy_agri_r_ratio_gdpp_r,2028,4.365005119424527,yy_agri_r_ratio_gdpp_r_res,
yy_agri_r_ratio_gdpp_r,2029,4.372750484155307,yy_agri_r_ratio_gdpp_r_res,
yy_ind_r_ratio_gdpp_r,2025,30.54248832261994,yy_ind_r_ratio_gdpp_r_res,
yy_ind_r_ratio_gdpp_r,2026,31.32160878335246,yy_ind_r_ratio_gdpp_r_res,
yy_ind_r_ratio_gdpp_r,2027,32.16823199584446,yy_ind_r_ratio_gdpp_r_res,
yy_ind_r_ratio_gdpp_r,2028,33.04424116882862,yy_ind_r_ratio_gdpp_r_res,
yy_ind_r_ratio_gdpp_r,2029,33.96541808049663,yy_ind_r_ratio_gdpp_r_res,
yy_serv_r_ratio_gdpp_r,2025,65.03493882506847,yy_serv_r_ratio_gdpp_r_res,
yy_serv_r_ratio_gdpp_r,2026,64.24868471614984,yy_serv_r_ratio_gdpp_r_res,
yy_serv_r_ratio_gdpp_r,2027,63.47706750299763,yy_serv_r_ratio_gdpp_r_res,
yy_serv_r_ratio_gdpp_r,2028,62.6402616140138,yy_serv_r_ratio_gdpp_r_res,
yy_serv_r_ratio_gdpp_r,2029,61.70899025284918,yy_serv_r_ratio_gdpp_r_res,
yy_man_r_ratio_ind_r,2025,30.202718345989936,yy_man_r_ratio_ind_r_res,
yy_man_r_ratio_ind_r,2026,29.606153772371187,yy_man_r_ratio_ind_r_res,
yy_man_r_ratio_ind_r,2027,28.84982532671921,yy_man_r_ratio_ind_r_res,
yy_man_r_ratio_ind_r,2028,28.0922973271231,yy_man_r_ratio_ind_r_res,
yy_man_r_ratio_ind_r,2029,27.330432230498452,yy_man_r_ratio_ind_r_res,
yy_min_r_ratio_ind_r,2025,31.237712629239304,yy_min_r_ratio_ind_r_res,
yy_min_r_ratio_ind_r,2026,31.967561039997015,yy_min_r_ratio_ind_r_res,
yy_min_r_ratio_ind_r,2027,32.70976438072758,yy_min_r_ratio_ind_r_res,
yy_min_r_ratio_ind_r,2028,33.476735781519665,yy_min_r_ratio_ind_r_res,
yy_min_r_ratio_ind_r,2029,34.24943290616289,yy_min_r_ratio_ind_r_res,
yy_cons_r_ratio_ind_r,2025,32.10554353441018,yy_cons_r_ratio_ind_r_res,
yy_cons_r_ratio_ind_r,2026,32.130658782154924,yy_cons_r_ratio_ind_r_res,
yy_cons_r_ratio_ind_r,2027,32.29944793338767,yy_cons_r_ratio_ind_r_res,
yy_cons_r_ratio_ind_r,2028,32.444635391945035,yy_cons_r_ratio_ind_r_res,
yy_cons_r_ratio_ind_r,2029,32.591353338836726,yy_cons_r_ratio_ind_r_res,
yy_util_r_ratio_ind_r,2025,6.454010787032451,yy_util_r_ratio_ind_r_res,
yy_util_r_ratio_ind_r,2026,6.295607288696879,yy_util_r_ratio_ind_r_res,
yy_util_r_ratio_ind_r,2027,6.140964377966014,yy_util_r_ratio_ind_r_res,
